0,116
0,120
0,116
0,120
0,116
0,120
0,116
1,120
0,252
1,120
1,252
0,128
1,-4
0,128
0,-4
0,120
0,116
0,120
0,116
0,120
0,116
0,120
0,116
1,120
0,252
0,120
0,116
0,120
1,116
0,248
1,116
0,248
0,116
0,120
0,116
1,120
0,252
1,120
0,252
0,120
0,116
0,120
0,116
0,120
0,116
0,120
0,116
1,120
0,252
0,120
1,116
1,248
1,124
1,128
0,124
0,-8
0,116
0,120
0,116
0,120
0,116
1,120
0,252
1,120
0,252
1,120
0,252
0,120
1,116
1,248
0,124
0,-8
1,116
1,248
0,124
0,-8
1,116
1,248
0,124
0,-8
1,116
1,248
1,124
0,128
0,-4
0,120
1,116
1,248
1,124
0,128
1,-4
1,128
0,124
1,-8
0,124
0,-8
1,116
1,248
0,124
0,-8
1,116
1,248
0,124
0,-8
1,116
1,248
0,124
0,-8
1,116
0,248
0,116
0,120
2,116
2,248
1,132
0,0
0,-132
0,0
0,116
2,120
2,252
0,136
0,4
0,120
2,116
1,248
1,116
0,128
0,-4
1,120
2,252
1,384
2,252
0,384
0,252
0,120
0,116
0,120
1,116
0,248
0,116
0,120
0,116
1,120
1,252
1,128
2,124
2,256
1,132
1,0
3,124
2,256
2,124
29,136
4,268
28,136
28,268
28,344
28,340
29,344
29,476
29,352
29,348
28,352
28,220
29,344
29,476
28,352
29,220
29,352
28,356
8,224
29,92
28,224
9,92
8,-40
9,-172
28,-40
10,92
11,-40
28,92
10,224
11,92
28,224
11,356
29,224
29,356
11,360
29,228
29,360
28,356
29,224
29,356
29,360
29,356
28,360
29,228
28,360
29,228
30,360
29,492
29,360
29,364
29,360
29,364
29,360
30,364
29,496
29,364
29,360
29,364
11,368
29,236
29,368
28,364
30,232
30,364
30,376
30,372
28,376
29,244
30,376
29,508
29,376
29,364
29,368
29,372
28,368
30,236
29,368
29,236
29,368
28,372
29,240
29,372
28,368
29,236
29,368
28,372
28,240
29,364
29,496
28,372
29,240
29,372
30,376
28,508
29,376
30,508
29,640
29,508
28,376
30,244
29,376
29,244
29,376
29,380
29,376
29,380
29,376
29,380
29,376
29,380
17,376
30,244
28,376
29,244
29,376
30,380
29,512
29,380
29,384
28,380
29,248
29,380
30,384
29,516
29,384
28,380
28,248
28,372
29,376
30,508
29,640
29,508
29,384
29,388
29,384
29,388
29,384
29,388
29,384
29,388
29,384
29,388
28,392
29,260
29,392
29,388
29,392
29,388
29,392
29,388
29,392
29,388
29,392
29,388
28,392
29,260
29,392
29,396
28,392
28,260
29,384
28,516
29,384
29,516
10,392
28,260
10,392
9,260
29,128
9,260
9,128
10,236
7,368
10,236
9,368
7,236
28,104
8,236
28,104
28,236
8,368
29,236
7,368
7,236
15,224
28,356
4,488
4,356
34,224
28,356
28,224
28,356
28,392
28,388
-11,392
28,260
-3,392
34,260
-22,392
4,260
2,392
2,260
2,184
2,188
1,184
2,52
0,184
1,52
0,184
0,52
-1,168
0,36
0,168
0,172
-2,168
-2,36
-3,152
-2,20
-8,152
