1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
2,72
1,204
1,72
1,76
2,72
1,204
2,72
1,204
1,72
1,76
2,72
1,204
1,72
1,76
1,72
2,76
2,208
1,84
1,-48
2,76
1,208
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
2,72
1,204
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,72
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
2,80
1,212
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
2,76
1,208
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
1,80
1,76
2,80
1,212
1,80
2,76
1,208
1,76
1,80
2,76
28,208
2,340
1,208
1,76
2,80
28,212
1,344
1,212
1,80
3,76
2,208
1,76
0,-56
1,-188
2,-56
28,76
28,208
1,244
1,112
0,76
0,-56
1,76
2,208
2,340
3,208
2,340
3,208
2,340
2,208
1,84
1,-48
1,76
2,80
2,212
3,88
3,220
3,88
3,92
2,88
29,-44
28,88
5,-44
4,-176
5,-308
6,-176
28,-44
28,88
29,220
29,352
29,252
28,248
29,116
29,248
28,252
29,120
28,252
29,120
29,252
28,248
29,116
29,248
29,252
29,256
28,252
29,120
29,252
29,256
28,252
7,120
29,-12
29,120
28,252
8,120
7,-12
29,-144
28,-12
28,-144
8,-12
9,-144
29,-12
29,120
28,252
8,120
9,-12
9,120
28,140
9,272
10,140
9,272
9,140
29,136
29,268
29,256
9,260
29,128
28,260
8,128
9,-4
29,128
29,260
29,264
29,260
29,264
28,260
28,128
30,252
29,384
29,252
28,264
29,132
28,264
29,132
29,264
29,260
29,264
29,268
29,264
28,268
29,136
29,268
28,264
30,132
30,264
30,276
29,272
29,140
29,264
29,268
29,272
28,268
29,136
29,268
29,272
29,268
29,272
29,268
30,272
29,404
29,272
30,268
30,400
29,276
29,144
29,276
30,272
29,404
29,272
29,276
29,272
29,276
29,272
29,276
30,272
30,404
30,280
29,284
30,152
30,284
30,280
29,284
30,152
30,284
30,288
30,284
30,288
29,284
30,152
29,284
29,152
30,284
29,416
28,284
29,152
29,284
29,280
29,284
28,280
29,148
28,280
29,148
29,280
29,284
29,280
30,284
29,416
30,284
29,416
29,284
29,288
29,284
29,288
29,284
29,288
29,284
29,288
29,284
29,288
29,292
29,288
28,292
30,160
30,292
28,296
29,164
29,296
30,292
29,424
29,292
29,288
30,292
29,424
30,292
29,424
29,292
30,296
30,428
29,296
29,164
29,296
29,292
29,296
29,292
29,296
29,292
29,296
29,300
29,296
30,300
29,432
30,300
29,432
29,300
29,296
29,300
29,296
29,300
29,296
30,300
29,432
29,300
29,304
29,300
29,304
29,300
29,304
29,300
29,304
29,300
29,304
29,300
29,304
29,308
28,304
29,172
28,304
29,172
29,304
29,308
29,304
29,308
29,304
29,308
29,304
10,308
10,176
28,196
28,328
28,300
11,304
10,172
11,40
29,172
29,304
10,308
8,176
9,44
10,176
29,308
9,440
9,308
9,192
29,188
28,320
9,188
9,56
9,188
28,192
29,324
8,456
8,324
10,192
29,324
8,456
6,324
8,192
28,324
29,456
9,588
8,456
28,324
29,456
29,588
29,456
29,324
29,312
29,316
28,312
29,180
29,312
29,316
28,320
29,188
29,320
28,316
29,184
30,316
29,448
29,316
29,320
29,316
29,320
6,316
28,184
5,316
4,184
4,52
2,168
3,36
2,168
2,36
2,160
3,156
1,288
2,156
1,288
1,156
0,152
1,20
-1,152
0,20
0,152
-1,148
0,16
0,148
-2,144
-1,12
-1,144
-2,140
-2,8
-2,132
-3,136
-3,4
-3,128
-3,132
-3,128
-3,132
-4,128
-3,-4
-4,128
-4,-4
-4,120
-5,124
-5,-8
-5,116
-5,112
-5,116
-6,112
-6,-20
-6,112
-7,108
-6,-24
-7,108
-6,-24
-7,108
-7,-24
-7,100
-8,104
-8,-28
-8,96
-8,100
-8,96
-8,100
-8,96
-9,100
-9,-32
-9,92
-9,88
-9,92
-10,88
-10,-44
-10,80
-10,84
-10,80
